age,gender,education,income,experience,home_ownership,loan_amount,loan_intent,loan_int_rate,loan_percent_income,credit_score,pending_loan,loan_status
33,male,High School,132988,10,MORTGAGE,18000,MEDICAL,6.99,0.14,565,Yes,0
31,female,Bachelor,100867,7,MORTGAGE,10000,MEDICAL,11.01,0.1,654,No,1
30,male,Associate,133027,8,MORTGAGE,12000,PERSONAL,10.74,0.09,681,Yes,0
34,female,Master,132955,11,MORTGAGE,10000,MEDICAL,7.29,0.08,537,No,0
27,male,Master,133145,1,MORTGAGE,30000,VENTURE,11.11,0.23,546,Yes,0
27,female,Bachelor,35282,2,OWN,13000,HOMEIMPROVEMENT,6.92,0.37,691,Yes,0
27,male,Bachelor,132826,4,MORTGAGE,10000,MEDICAL,10.37,0.08,645,No,0
28,female,High School,132947,8,MORTGAGE,11000,VENTURE,5.79,0.08,679,Yes,0
28,male,Associate,133082,4,MORTGAGE,15000,VENTURE,10,0.11,545,Yes,0
29,male,High School,132933,10,MORTGAGE,12000,VENTURE,10.37,0.09,607,Yes,0
30,male,Bachelor,132977,6,MORTGAGE,12000,MEDICAL,10.74,0.09,696,No,0
30,male,Bachelor,132743,5,MORTGAGE,25000,DEBTCONSOLIDATION,10.36,0.19,647,No,0
28,male,Master,132911,9,MORTGAGE,15000,HOMEIMPROVEMENT,6.54,0.11,647,Yes,0
27,female,Associate,132892,3,MORTGAGE,25000,DEBTCONSOLIDATION,11.01,0.19,591,Yes,0
27,male,Master,132910,6,OWN,25000,VENTURE,16.32,0.19,544,Yes,0
30,female,High School,133071,7,MORTGAGE,25000,VENTURE,11.12,0.19,678,No,0
29,female,High School,132817,11,MORTGAGE,12800,EDUCATION,16.82,0.1,576,Yes,0
28,male,Bachelor,133277,4,MORTGAGE,10750,HOMEIMPROVEMENT,11.86,0.08,629,Yes,0
30,female,Master,133139,6,MORTGAGE,12000,PERSONAL,13.61,0.09,713,No,0
27,female,Associate,100928,5,MORTGAGE,12000,MEDICAL,15.21,0.12,655,No,1
33,female,Bachelor,133147,13,MORTGAGE,23800,MEDICAL,10.25,0.18,650,No,0
32,male,Master,133102,6,MORTGAGE,23000,VENTURE,11.48,0.17,668,Yes,0
35,male,Associate,133155,12,MORTGAGE,10000,HOMEIMPROVEMENT,8.59,0.08,682,No,0
30,male,Associate,132936,6,OWN,12000,VENTURE,13.57,0.09,653,Yes,0
31,female,Bachelor,41905,7,RENT,15000,VENTURE,9.88,0.36,603,No,1
28,male,Associate,132878,6,MORTGAGE,12000,EDUCATION,8.94,0.09,607,No,0
29,female,Associate,43086,4,RENT,15000,VENTURE,7.9,0.35,666,No,1
34,female,Bachelor,43221,15,RENT,15000,PERSONAL,10.99,0.35,690,No,1
29,male,Bachelor,133041,7,MORTGAGE,15000,VENTURE,8.94,0.11,690,No,0
31,male,Master,43243,6,RENT,15000,MEDICAL,13.11,0.35,624,No,1
29,female,Master,43037,7,RENT,15000,DEBTCONSOLIDATION,13.22,0.35,521,No,1
28,male,Bachelor,132959,7,MORTGAGE,15000,VENTURE,16.32,0.11,593,Yes,0
32,male,Bachelor,118907,9,MORTGAGE,15000,DEBTCONSOLIDATION,10.95,0.13,579,No,1
29,male,Associate,37021,7,RENT,15000,DEBTCONSOLIDATION,16.4,0.41,637,No,1
28,female,Associate,132884,7,MORTGAGE,15000,HOMEIMPROVEMENT,11.01,0.11,651,Yes,0
29,female,Bachelor,133050,11,MORTGAGE,12000,MEDICAL,10.36,0.09,600,No,0
27,male,Master,132625,0,MORTGAGE,25000,PERSONAL,12.73,0.19,660,No,0
33,male,Associate,133060,12,MORTGAGE,12000,MEDICAL,11.01,0.09,684,No,0
28,female,Bachelor,133181,3,MORTGAGE,18000,HOMEIMPROVEMENT,12.17,0.14,654,No,0
28,male,Master,36928,5,RENT,15000,EDUCATION,15.95,0.41,631,No,1
33,male,Associate,44629,10,RENT,15000,PERSONAL,11.14,0.34,662,No,1
32,female,Bachelor,45249,10,RENT,15000,MEDICAL,9.62,0.33,617,No,1
32,male,Associate,134038,12,MORTGAGE,10400,MEDICAL,9.91,0.08,687,Yes,0
32,male,Bachelor,44927,10,RENT,15000,VENTURE,10.62,0.33,671,No,1
29,female,Master,45695,5,RENT,15000,MEDICAL,6.03,0.33,691,No,1
27,female,Bachelor,45923,5,RENT,15000,PERSONAL,7.9,0.33,684,No,1
30,male,High School,46045,7,RENT,15000,MEDICAL,13.06,0.33,676,No,1
30,female,Associate,34543,9,OWN,14400,MEDICAL,12.18,0.42,714,No,0
29,male,Bachelor,46632,7,RENT,15000,DEBTCONSOLIDATION,6.91,0.32,556,No,1
27,female,Associate,46635,4,RENT,15000,EDUCATION,12.73,0.32,669,No,1
33,female,Associate,46445,12,RENT,15000,EDUCATION,6.17,0.32,600,No,1
27,male,Master,135448,4,MORTGAGE,15000,EDUCATION,13.49,0.11,732,Yes,0
30,female,Master,135063,10,OWN,12000,VENTURE,11.01,0.09,633,Yes,0
32,male,Master,135491,10,MORTGAGE,14000,EDUCATION,9.63,0.1,566,No,0
28,female,High School,121251,6,MORTGAGE,25000,VENTURE,11.01,0.21,569,No,1
28,male,Associate,135215,7,MORTGAGE,15000,HOMEIMPROVEMENT,11.12,0.11,664,No,0
29,female,Doctorate,135474,11,MORTGAGE,25000,PERSONAL,14.61,0.18,669,No,0
27,female,Bachelor,135781,4,MORTGAGE,13000,EDUCATION,13.57,0.1,537,No,0
34,female,Associate,135394,10,MORTGAGE,12800,EDUCATION,8.94,0.09,657,No,0
27,female,Doctorate,49019,4,RENT,15000,MEDICAL,6.91,0.31,607,No,1
34,female,Bachelor,49006,9,RENT,15000,PERSONAL,11.01,0.31,598,No,1
33,male,Master,49162,11,RENT,15000,PERSONAL,9.88,0.31,700,No,1
27,female,High School,136165,3,MORTGAGE,10400,HOMEIMPROVEMENT,15.62,0.08,574,Yes,0
27,male,Bachelor,42006,3,RENT,15000,EDUCATION,16.35,0.36,649,No,1
27,male,Bachelor,136130,5,MORTGAGE,24000,DEBTCONSOLIDATION,11.01,0.18,592,No,0
27,male,Master,136498,6,MORTGAGE,19000,HOMEIMPROVEMENT,16.35,0.14,663,Yes,0
32,female,Bachelor,49446,11,RENT,15000,MEDICAL,11.71,0.3,662,No,1
28,male,High School,49234,5,RENT,15000,DEBTCONSOLIDATION,7.88,0.3,511,No,1
27,female,Associate,50390,6,RENT,15000,EDUCATION,8.49,0.3,588,No,1
27,male,High School,50090,7,RENT,15000,MEDICAL,11.48,0.3,580,No,1
27,female,High School,44152,6,RENT,15000,HOMEIMPROVEMENT,16.77,0.34,684,No,1
32,male,High School,136577,11,MORTGAGE,15000,HOMEIMPROVEMENT,15.68,0.11,644,No,0
27,male,Bachelor,136812,4,MORTGAGE,15000,VENTURE,8.94,0.11,682,Yes,0
28,male,High School,136853,6,MORTGAGE,18000,VENTURE,12.99,0.13,665,No,0
29,male,High School,51296,8,RENT,15000,PERSONAL,10.99,0.29,572,No,1
33,female,Master,138202,9,MORTGAGE,16000,EDUCATION,16.77,0.12,724,No,0
28,male,Master,137487,2,MORTGAGE,12000,DEBTCONSOLIDATION,11.01,0.09,682,Yes,0
28,male,Associate,137940,4,MORTGAGE,26000,HOMEIMPROVEMENT,8.49,0.19,647,Yes,0
27,female,Associate,137875,4,MORTGAGE,20000,EDUCATION,13.06,0.15,715,No,0
29,male,High School,137487,9,MORTGAGE,14000,MEDICAL,11.01,0.1,620,No,0
32,male,Doctorate,104801,7,MORTGAGE,20000,MEDICAL,14.74,0.19,688,No,1
33,male,Bachelor,137596,9,MORTGAGE,21000,DEBTCONSOLIDATION,13.16,0.15,690,Yes,0
28,female,Master,138178,9,MORTGAGE,12000,PERSONAL,7.29,0.09,621,No,0
33,male,Master,138059,10,MORTGAGE,20000,PERSONAL,13.48,0.14,741,No,0
29,female,Bachelor,51781,8,RENT,15000,VENTURE,7.88,0.29,583,No,1
31,male,Bachelor,139123,8,MORTGAGE,15000,DEBTCONSOLIDATION,6.92,0.11,643,Yes,0
32,female,Bachelor,124941,12,MORTGAGE,33000,PERSONAL,18.64,0.26,712,No,1
30,female,Associate,52326,5,RENT,15000,VENTURE,11.01,0.29,656,No,1
33,female,High School,138906,10,MORTGAGE,14000,PERSONAL,6.03,0.1,634,Yes,0
28,female,High School,139043,3,MORTGAGE,22000,EDUCATION,7.51,0.16,625,Yes,0
27,male,Master,138978,4,MORTGAGE,14400,PERSONAL,12.69,0.1,674,No,0
29,female,Master,139429,4,MORTGAGE,22000,VENTURE,12.69,0.16,635,Yes,0
27,male,Bachelor,53690,4,RENT,15000,MEDICAL,11.01,0.28,526,No,1
29,female,Master,54109,5,RENT,15000,PERSONAL,11.86,0.28,679,No,1
31,female,Master,139111,11,MORTGAGE,10000,MEDICAL,12.42,0.07,663,Yes,0
27,female,Bachelor,54037,7,RENT,15000,MEDICAL,11.48,0.28,662,No,1
28,female,Associate,54021,3,RENT,15000,VENTURE,11.01,0.28,662,No,1
32,male,Associate,54167,11,RENT,15000,VENTURE,16.49,0.28,675,No,1
32,male,Master,54129,8,RENT,15000,MEDICAL,7.88,0.28,724,No,1
28,female,Master,139252,5,MORTGAGE,18500,MEDICAL,11.01,0.13,677,No,0
33,female,High School,139198,11,MORTGAGE,16800,DEBTCONSOLIDATION,5.42,0.12,588,Yes,0
28,female,Associate,139147,5,MORTGAGE,28000,MEDICAL,11.01,0.2,674,No,0
28,male,Master,138875,4,MORTGAGE,18000,PERSONAL,10.59,0.13,643,Yes,0
33,female,Bachelor,139205,11,MORTGAGE,10500,MEDICAL,13.49,0.08,572,Yes,0
28,male,High School,138866,5,MORTGAGE,25000,HOMEIMPROVEMENT,7.49,0.18,568,Yes,0
29,male,Bachelor,138712,8,MORTGAGE,22000,MEDICAL,15.23,0.16,638,Yes,0
29,female,Associate,138867,5,OWN,35000,EDUCATION,15.28,0.25,601,No,0
27,female,Bachelor,139305,5,MORTGAGE,12000,EDUCATION,7.29,0.09,659,Yes,0
28,male,Master,124160,6,MORTGAGE,20000,HOMEIMPROVEMENT,14.17,0.16,647,No,1
28,female,Bachelor,138960,4,MORTGAGE,18000,DEBTCONSOLIDATION,10.37,0.13,733,Yes,0
27,male,Bachelor,138844,3,MORTGAGE,24000,HOMEIMPROVEMENT,11.01,0.17,553,Yes,0
35,male,High School,54864,13,RENT,15000,DEBTCONSOLIDATION,11.01,0.27,639,No,1
33,male,High School,47897,12,RENT,15000,DEBTCONSOLIDATION,17.56,0.31,533,No,1
33,male,Associate,139081,12,MORTGAGE,25000,MEDICAL,11.86,0.18,635,Yes,0
28,male,High School,138905,6,MORTGAGE,16000,VENTURE,13.85,0.12,580,Yes,0
33,male,Associate,138565,10,OWN,14400,VENTURE,11.14,0.1,684,No,0
29,female,Bachelor,138759,7,MORTGAGE,20000,EDUCATION,13.79,0.14,654,Yes,0
32,male,Bachelor,138672,14,MORTGAGE,20000,EDUCATION,16.95,0.14,624,Yes,0
28,male,Associate,138811,4,MORTGAGE,10000,HOMEIMPROVEMENT,8,0.07,693,No,0
32,male,Associate,55160,8,RENT,15000,PERSONAL,12.18,0.27,647,No,1
32,female,Bachelor,139169,12,MORTGAGE,10200,MEDICAL,11.01,0.07,702,Yes,0
34,male,Associate,55570,15,RENT,15000,DEBTCONSOLIDATION,11.48,0.27,690,No,1
27,male,Bachelor,139951,6,MORTGAGE,10000,DEBTCONSOLIDATION,11.36,0.07,654,Yes,0
27,male,Bachelor,140073,2,MORTGAGE,18000,DEBTCONSOLIDATION,7.49,0.13,577,Yes,0
28,male,Associate,140407,6,OWN,12000,VENTURE,13.49,0.09,696,Yes,0
28,male,Master,140119,8,MORTGAGE,14000,VENTURE,7.51,0.1,688,Yes,0
27,female,Associate,57528,3,RENT,15000,DEBTCONSOLIDATION,8.49,0.26,513,No,1
32,male,Master,140293,11,MORTGAGE,21600,EDUCATION,10.62,0.15,670,No,0
28,male,Master,139976,2,MORTGAGE,25000,MEDICAL,12.18,0.18,632,Yes,0
33,male,Associate,140218,12,MORTGAGE,15000,EDUCATION,12.84,0.11,685,Yes,0
32,male,Bachelor,126274,8,MORTGAGE,24000,DEBTCONSOLIDATION,8.9,0.19,644,No,1
30,female,High School,140906,7,MORTGAGE,15000,DEBTCONSOLIDATION,14.79,0.11,606,No,0
33,female,Bachelor,141249,8,MORTGAGE,20000,HOMEIMPROVEMENT,6.17,0.14,694,No,0
33,male,High School,141314,9,MORTGAGE,18000,HOMEIMPROVEMENT,11.01,0.13,644,Yes,0
30,male,Master,141911,10,MORTGAGE,13500,EDUCATION,8.49,0.1,642,Yes,0
29,female,Bachelor,141988,5,OWN,20000,VENTURE,6.17,0.14,606,No,0
30,male,High School,141645,6,MORTGAGE,17500,PERSONAL,7.37,0.12,653,Yes,0
31,male,High School,141829,9,MORTGAGE,21000,MEDICAL,13.49,0.15,625,Yes,0
29,male,Bachelor,141838,9,MORTGAGE,14400,DEBTCONSOLIDATION,12.99,0.1,654,Yes,0
27,male,Bachelor,142553,4,MORTGAGE,12500,HOMEIMPROVEMENT,6.17,0.09,617,Yes,0
27,female,Master,142447,4,MORTGAGE,16000,DEBTCONSOLIDATION,7.9,0.11,656,Yes,0
27,male,Bachelor,142650,1,MORTGAGE,10000,PERSONAL,6.17,0.07,633,Yes,0
28,male,High School,58695,4,RENT,15000,DEBTCONSOLIDATION,11.01,0.26,590,No,1
29,male,Master,143442,5,MORTGAGE,35000,EDUCATION,7.9,0.24,673,No,0
27,male,Associate,143310,1,MORTGAGE,15000,DEBTCONSOLIDATION,6.91,0.1,652,Yes,0
28,male,High School,58735,6,RENT,15000,PERSONAL,11.99,0.26,636,No,1
30,male,Bachelor,143938,8,MORTGAGE,25000,PERSONAL,12.73,0.17,696,Yes,0
32,male,Bachelor,143799,12,MORTGAGE,18000,PERSONAL,10.99,0.13,590,Yes,0
27,female,High School,129772,4,MORTGAGE,24000,PERSONAL,20,0.18,690,No,1
33,male,High School,145040,9,MORTGAGE,14050,EDUCATION,8.9,0.1,664,No,0
27,male,High School,145242,3,MORTGAGE,17000,EDUCATION,6.03,0.12,560,Yes,0
29,male,Bachelor,58247,4,RENT,15000,PERSONAL,11.36,0.26,646,No,1
29,female,Associate,144676,9,MORTGAGE,16000,VENTURE,12.42,0.11,642,Yes,0
29,male,Master,145174,7,MORTGAGE,35000,EDUCATION,8.9,0.24,624,No,0
29,male,Associate,145058,7,MORTGAGE,28000,MEDICAL,7.9,0.19,668,No,0
29,female,Bachelor,145341,6,MORTGAGE,20000,EDUCATION,11.71,0.14,627,Yes,0
29,female,Associate,51643,8,RENT,15000,PERSONAL,14.25,0.29,511,No,1
28,female,Master,59091,7,RENT,15000,MEDICAL,12.99,0.25,593,No,1
28,male,Bachelor,59279,5,RENT,15000,PERSONAL,12.87,0.25,627,No,1
27,female,High School,144848,7,MORTGAGE,20000,EDUCATION,10.65,0.14,604,Yes,0
29,female,High School,145237,6,MORTGAGE,12000,VENTURE,10.65,0.08,635,Yes,0
30,male,Associate,59217,11,RENT,15000,VENTURE,10.75,0.25,669,No,1
27,male,Bachelor,144533,7,MORTGAGE,15000,DEBTCONSOLIDATION,13.49,0.1,533,Yes,0
30,female,Bachelor,53981,8,RENT,15000,PERSONAL,13.24,0.28,665,No,1
27,female,Master,60763,4,RENT,15000,VENTURE,16.77,0.25,578,Yes,0
27,male,Master,145242,6,MORTGAGE,10000,HOMEIMPROVEMENT,6.62,0.07,605,Yes,0
31,male,Master,145190,12,MORTGAGE,12000,VENTURE,6.03,0.08,727,No,0
30,female,High School,145138,6,MORTGAGE,11000,EDUCATION,6.03,0.08,651,Yes,0
31,male,Bachelor,145277,10,MORTGAGE,28000,MEDICAL,8.9,0.19,684,Yes,0
32,male,Bachelor,144823,12,MORTGAGE,28250,PERSONAL,16.77,0.2,648,Yes,0
27,male,Associate,145092,3,MORTGAGE,20000,DEBTCONSOLIDATION,7.51,0.14,632,Yes,0
29,male,Associate,144968,8,MORTGAGE,20000,DEBTCONSOLIDATION,12.42,0.14,686,Yes,0
34,male,Associate,31973,9,OWN,10000,EDUCATION,8.94,0.31,683,Yes,0
28,male,Associate,61401,5,RENT,15000,PERSONAL,7.49,0.24,676,Yes,0
28,female,Doctorate,145271,3,MORTGAGE,14500,MEDICAL,5.42,0.1,680,No,0
27,male,Bachelor,145002,5,MORTGAGE,14000,PERSONAL,11.99,0.1,667,No,0
30,male,Bachelor,53862,7,RENT,15000,DEBTCONSOLIDATION,6.54,0.28,620,No,1
29,male,Bachelor,145104,7,OWN,18000,PERSONAL,11.49,0.12,607,No,0
30,male,High School,145284,7,MORTGAGE,15000,EDUCATION,11.01,0.1,638,Yes,0
28,male,Bachelor,111631,9,MORTGAGE,10000,MEDICAL,16.89,0.09,622,No,1
31,male,Master,144931,8,MORTGAGE,20000,EDUCATION,7.49,0.14,665,Yes,0
30,female,Associate,145301,8,MORTGAGE,15000,HOMEIMPROVEMENT,10.99,0.1,702,No,0
31,female,Master,130703,10,MORTGAGE,35000,DEBTCONSOLIDATION,13.49,0.27,649,No,1
27,male,Bachelor,60895,6,RENT,15000,VENTURE,13.16,0.25,669,No,0
34,male,Bachelor,61085,13,RENT,15000,HOMEIMPROVEMENT,12.72,0.25,661,Yes,0
28,male,High School,60970,6,RENT,15000,EDUCATION,10.28,0.25,613,Yes,0
28,male,High School,145195,7,MORTGAGE,14400,EDUCATION,10.74,0.1,564,Yes,0
30,female,Associate,145100,7,OWN,10000,VENTURE,13.06,0.07,499,Yes,0
33,male,Master,145059,10,MORTGAGE,14000,MEDICAL,7.29,0.1,594,Yes,0
28,female,Associate,144796,3,MORTGAGE,10000,EDUCATION,5.42,0.07,666,No,0
32,male,Bachelor,62580,9,RENT,15000,PERSONAL,20,0.24,728,No,0
34,female,Associate,145393,16,MORTGAGE,20000,EDUCATION,10.37,0.14,702,Yes,0
27,male,Bachelor,145060,4,MORTGAGE,18000,HOMEIMPROVEMENT,10.74,0.12,623,Yes,0
30,male,High School,145080,8,MORTGAGE,18400,DEBTCONSOLIDATION,9.63,0.13,659,No,0
29,female,High School,31031,6,OWN,10000,MEDICAL,13.49,0.32,514,Yes,0
28,male,Associate,111030,4,MORTGAGE,20000,MEDICAL,15.28,0.18,613,No,1
33,male,Bachelor,144975,11,MORTGAGE,15000,PERSONAL,5.79,0.1,681,Yes,0
27,female,Associate,62850,3,RENT,15000,VENTURE,10.99,0.24,648,Yes,0
34,male,Bachelor,144497,11,MORTGAGE,16800,MEDICAL,6.91,0.12,726,No,0
29,female,High School,144872,8,MORTGAGE,10000,VENTURE,6.17,0.07,500,Yes,0
28,male,High School,145131,4,MORTGAGE,22000,MEDICAL,13.72,0.15,687,Yes,0
34,male,Master,130213,13,MORTGAGE,25000,DEBTCONSOLIDATION,20,0.19,604,No,1
31,male,Bachelor,145605,12,MORTGAGE,25000,PERSONAL,16.32,0.17,620,No,0
30,female,High School,145005,3,MORTGAGE,14000,EDUCATION,7.88,0.1,526,Yes,0
32,male,Associate,64437,8,RENT,15000,PERSONAL,16.29,0.23,683,No,0
28,female,Bachelor,145209,5,MORTGAGE,20000,PERSONAL,11.01,0.14,613,Yes,0
29,female,Bachelor,145036,9,MORTGAGE,23000,VENTURE,11.49,0.16,697,No,0
27,female,High School,145079,3,MORTGAGE,25000,HOMEIMPROVEMENT,15.95,0.17,650,Yes,0
32,male,Associate,145077,10,MORTGAGE,25000,VENTURE,10.99,0.17,623,Yes,0
29,female,High School,145161,6,MORTGAGE,12000,VENTURE,13.48,0.08,668,Yes,0
31,male,Master,145158,11,MORTGAGE,10000,MEDICAL,7.51,0.07,668,Yes,0
27,female,High School,111394,0,MORTGAGE,25000,MEDICAL,16.07,0.22,610,No,1
27,male,Associate,130644,3,MORTGAGE,25000,DEBTCONSOLIDATION,14.96,0.19,694,No,1
29,male,Bachelor,144785,6,MORTGAGE,20000,PERSONAL,13.92,0.14,610,Yes,0
31,female,Associate,144965,7,MORTGAGE,20000,VENTURE,11.14,0.14,584,Yes,0
27,female,Associate,145241,3,MORTGAGE,20000,EDUCATION,11.01,0.14,646,Yes,0
27,male,High School,145600,3,MORTGAGE,16000,MEDICAL,12.21,0.11,598,No,0
28,male,Bachelor,111263,9,MORTGAGE,15000,MEDICAL,15.37,0.13,646,No,1
27,male,Master,144975,6,MORTGAGE,10000,HOMEIMPROVEMENT,11.14,0.07,658,Yes,0
28,female,Master,145227,7,MORTGAGE,20000,VENTURE,9.45,0.14,621,Yes,0
29,male,Associate,130338,6,MORTGAGE,24500,PERSONAL,12.61,0.19,586,No,1
34,female,Associate,111166,13,MORTGAGE,25000,MEDICAL,15.83,0.22,652,No,1
32,female,Bachelor,111246,10,MORTGAGE,24625,MEDICAL,14.07,0.22,568,No,1
34,female,Bachelor,145532,11,MORTGAGE,20000,MEDICAL,14.79,0.14,679,Yes,0
33,male,Bachelor,146312,11,MORTGAGE,15200,HOMEIMPROVEMENT,13.61,0.1,689,No,0
27,male,Master,146222,4,MORTGAGE,16800,HOMEIMPROVEMENT,6.91,0.11,731,No,0
31,female,Bachelor,145954,10,MORTGAGE,25000,DEBTCONSOLIDATION,12.73,0.17,643,No,0
33,female,Master,146262,9,MORTGAGE,17600,EDUCATION,13.57,0.12,692,No,0
28,female,Associate,112870,9,MORTGAGE,20000,MEDICAL,14.74,0.18,562,No,1
29,male,Master,132976,5,MORTGAGE,15000,EDUCATION,13.47,0.11,640,No,1
28,male,Doctorate,147479,5,MORTGAGE,15000,VENTURE,16.77,0.1,639,No,0
27,male,Bachelor,30685,2,OWN,11500,MEDICAL,8.49,0.37,704,No,0
30,female,Associate,147120,6,MORTGAGE,11200,HOMEIMPROVEMENT,5.42,0.08,723,No,0
32,male,Master,147351,11,MORTGAGE,10000,HOMEIMPROVEMENT,8.59,0.07,657,Yes,0
32,female,Associate,147680,10,MORTGAGE,10000,MEDICAL,7.88,0.07,679,No,0
27,male,Associate,148653,5,MORTGAGE,35000,VENTURE,8.49,0.24,609,No,0
27,male,Associate,148739,9,MORTGAGE,13225,VENTURE,16.11,0.09,652,No,0
32,female,Bachelor,148522,10,MORTGAGE,15200,VENTURE,15.95,0.1,557,Yes,0
31,female,Associate,148505,8,MORTGAGE,15000,MEDICAL,6.91,0.1,607,Yes,0
28,female,Master,133815,0,MORTGAGE,25000,DEBTCONSOLIDATION,19.79,0.19,645,No,1
31,male,Bachelor,148796,8,MORTGAGE,19000,VENTURE,13.47,0.13,701,Yes,0
31,male,Associate,114410,8,MORTGAGE,15000,MEDICAL,15.37,0.13,684,No,1
30,male,High School,134243,5,MORTGAGE,12500,HOMEIMPROVEMENT,19.04,0.09,648,No,1
28,female,Doctorate,149183,6,MORTGAGE,18000,VENTURE,11.01,0.12,709,Yes,0
33,female,High School,149702,12,MORTGAGE,14000,DEBTCONSOLIDATION,6.03,0.09,639,Yes,0
34,male,Bachelor,149596,9,MORTGAGE,12000,HOMEIMPROVEMENT,7.51,0.08,691,No,0
27,female,High School,150041,5,MORTGAGE,24250,DEBTCONSOLIDATION,11.01,0.16,604,Yes,0
33,male,High School,149704,9,OWN,23500,PERSONAL,14.96,0.16,630,Yes,0
35,female,Bachelor,150642,11,MORTGAGE,20000,EDUCATION,11.49,0.13,614,No,0
28,male,Bachelor,150676,6,MORTGAGE,15000,VENTURE,12.53,0.1,640,No,0
31,male,High School,150976,12,MORTGAGE,24000,DEBTCONSOLIDATION,8.49,0.16,617,Yes,0
28,male,Associate,151272,8,MORTGAGE,30000,PERSONAL,7.51,0.2,684,No,0
31,male,Associate,151034,10,OWN,30000,MEDICAL,7.51,0.2,646,No,0
32,female,Master,150892,11,MORTGAGE,21000,VENTURE,11.71,0.14,543,Yes,0
29,female,Associate,150807,5,MORTGAGE,24000,MEDICAL,13.49,0.16,650,Yes,0
27,male,Associate,150767,5,MORTGAGE,30000,MEDICAL,10.99,0.2,693,Yes,0
31,male,Bachelor,150608,9,MORTGAGE,18000,MEDICAL,11.99,0.12,656,Yes,0
33,male,Associate,150659,11,MORTGAGE,10975,HOMEIMPROVEMENT,6.99,0.07,667,Yes,0
30,male,Bachelor,136793,6,MORTGAGE,30000,DEBTCONSOLIDATION,15.62,0.22,643,No,1
30,female,Associate,64562,6,RENT,15000,PERSONAL,10.62,0.23,647,Yes,0
31,female,Bachelor,58476,8,RENT,15000,DEBTCONSOLIDATION,15.21,0.26,583,No,1
30,male,Associate,151133,10,MORTGAGE,25000,HOMEIMPROVEMENT,13.8,0.17,698,No,0
29,male,Master,150723,5,MORTGAGE,10000,HOMEIMPROVEMENT,5.79,0.07,600,No,0
29,male,High School,151392,8,MORTGAGE,14400,EDUCATION,5.79,0.1,680,No,0
28,male,Doctorate,66531,6,RENT,15000,PERSONAL,14.09,0.23,678,No,0
27,female,Associate,151231,5,MORTGAGE,24000,HOMEIMPROVEMENT,6.91,0.16,660,No,0
32,female,Bachelor,67069,7,RENT,15000,VENTURE,6.54,0.22,699,No,0
29,male,Bachelor,151065,4,MORTGAGE,12000,PERSONAL,5.79,0.08,670,No,0
31,male,Bachelor,151214,8,MORTGAGE,25000,PERSONAL,10.75,0.17,702,Yes,0
29,male,High School,151415,5,MORTGAGE,10000,HOMEIMPROVEMENT,14.35,0.07,496,Yes,0
32,male,High School,151040,9,MORTGAGE,20000,PERSONAL,11.12,0.13,715,No,0
35,female,Associate,151192,12,MORTGAGE,17000,VENTURE,7.88,0.11,544,Yes,0
28,female,Bachelor,151062,3,OWN,10000,PERSONAL,7.51,0.07,669,Yes,0
27,male,Bachelor,67100,8,RENT,15000,VENTURE,12.42,0.22,657,Yes,0
28,female,Doctorate,136268,5,MORTGAGE,13200,PERSONAL,18.67,0.1,550,No,1
33,male,High School,150984,11,MORTGAGE,20000,MEDICAL,7.88,0.13,542,No,0
28,male,Associate,66882,4,RENT,15000,HOMEIMPROVEMENT,17.06,0.22,611,Yes,0
29,female,High School,151288,7,MORTGAGE,25000,PERSONAL,10.62,0.17,688,No,0
29,male,Master,30101,3,OWN,10000,VENTURE,5.79,0.33,694,Yes,0
28,male,Bachelor,151047,5,MORTGAGE,15000,VENTURE,10.25,0.1,692,No,0
29,male,Associate,116359,8,MORTGAGE,15200,MEDICAL,13.85,0.13,683,No,1
31,female,High School,150828,10,MORTGAGE,12500,VENTURE,11.48,0.08,650,Yes,0
27,male,High School,150823,4,OWN,13200,PERSONAL,11.14,0.09,640,No,0
28,female,Bachelor,61269,9,RENT,15000,DEBTCONSOLIDATION,14.91,0.24,712,No,1
34,female,High School,151188,14,MORTGAGE,12000,MEDICAL,8.94,0.08,625,Yes,0
27,female,Bachelor,151182,9,MORTGAGE,20000,HOMEIMPROVEMENT,11.01,0.13,586,Yes,0
28,male,High School,68800,5,RENT,15000,DEBTCONSOLIDATION,12.61,0.22,573,Yes,0
29,male,Bachelor,136073,4,MORTGAGE,25000,PERSONAL,18.84,0.18,641,No,1
29,male,Master,69292,3,RENT,15000,PERSONAL,9.91,0.22,689,No,0
29,male,Bachelor,136545,4,MORTGAGE,25000,HOMEIMPROVEMENT,13.16,0.18,660,No,1
27,female,Bachelor,150946,6,MORTGAGE,15975,PERSONAL,12.72,0.11,511,Yes,0
30,male,High School,116173,6,MORTGAGE,30000,MEDICAL,15.62,0.26,612,No,1
33,female,Bachelor,62912,12,RENT,15000,MEDICAL,14.42,0.24,675,No,1
27,male,Master,70060,4,RENT,15000,DEBTCONSOLIDATION,11.01,0.21,599,Yes,0
30,male,Associate,70775,8,RENT,15000,MEDICAL,8.49,0.21,700,Yes,0
28,female,Associate,151065,5,MORTGAGE,12000,PERSONAL,7.14,0.08,640,No,0
28,female,Associate,151978,5,MORTGAGE,13800,PERSONAL,7.88,0.09,630,Yes,0
28,female,Associate,152002,8,MORTGAGE,12000,HOMEIMPROVEMENT,11.71,0.08,509,Yes,0
